"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","SOCSUPPORT","TOT","PC","A","2009",91.2303472162371,
"DEU","SOCSUPPORT","TOT","PC","A","2010",93.5291517727266,
"DEU","SOCSUPPORT","TOT","PC","A","2011",94.3322768229007,
"DEU","SOCSUPPORT","TOT","PC","A","2012",92.4537132565578,
"DEU","SOCSUPPORT","TOT","PC","A","2013",92.6545065811155,
"DEU","SOCSUPPORT","TOT","PC","A","2014",93.5569579460442,
"DEU","SOCSUPPORT","TOT","PC","A","2015",92.2654779289418,
"DEU","SOCSUPPORT","TOT","PC","A","2016",90.0846524448336,
"DEU","SOCSUPPORT","TOT","PC","A","2017",88.5878540388617,
"DEU","SOCSUPPORT","TOT","PC","A","2018",90.8242755538949,
"DEU","SOCSUPPORT","TOT","PC","A","2019",87.6122083736453,
"DEU","SOCSUPPORT","TOT","PC","A","2020",90.0635419581547,
"DEU","SOCSUPPORT","TOT","PC","A","2021",86.7295500012785,
"DEU","SOCSUPPORT","TOT","PC","A","2022",91.4709389854697,
"DEU","SOCSUPPORT","WOMEN","PC","A","2010",90.7375991344452,
"DEU","SOCSUPPORT","WOMEN","PC","A","2011",90.7375991344452,
"DEU","SOCSUPPORT","WOMEN","PC","A","2012",90.7375991344452,
"DEU","SOCSUPPORT","WOMEN","PC","A","2013",90.7375991344452,
"DEU","SOCSUPPORT","WOMEN","PC","A","2014",90.7375991344452,
"DEU","SOCSUPPORT","WOMEN","PC","A","2015",90.7375991344452,
"DEU","SOCSUPPORT","WOMEN","PC","A","2016",90.7375991344452,
"DEU","SOCSUPPORT","WOMEN","PC","A","2017",90.7375991344452,
"DEU","SOCSUPPORT","WOMEN","PC","A","2018",90.7375991344452,
"DEU","SOCSUPPORT","WOMEN","PC","A","2019",90.7375991344452,
"DEU","SOCSUPPORT","WOMEN","PC","A","2020",90.7375991344452,
"DEU","SOCSUPPORT","WOMEN","PC","A","2021",90.7375991344452,
"DEU","SOCSUPPORT","WOMEN","PC","A","2022",90.7375991344452,
"GRC","SOCSUPPORT","TOT","PC","A","2006",82.8326337719603,
"GRC","SOCSUPPORT","TOT","PC","A","2007",80.0675099468104,
"GRC","SOCSUPPORT","TOT","PC","A","2009",79.0077735769624,
"GRC","SOCSUPPORT","TOT","PC","A","2010",86.111897824028,
"GRC","SOCSUPPORT","TOT","PC","A","2011",84.8929114257525,
"GRC","SOCSUPPORT","TOT","PC","A","2012",80.960810621165,
"GRC","SOCSUPPORT","TOT","PC","A","2013",68.1503876511993,
"GRC","SOCSUPPORT","TOT","PC","A","2014",83.1910892684786,
"GRC","SOCSUPPORT","TOT","PC","A","2015",83.391836206767,
"GRC","SOCSUPPORT","TOT","PC","A","2016",80.197836221138,
"GRC","SOCSUPPORT","TOT","PC","A","2017",75.2899509435006,
"GRC","SOCSUPPORT","TOT","PC","A","2018",78.9536713852957,
"GRC","SOCSUPPORT","TOT","PC","A","2019",88.6877569283882,
"GRC","SOCSUPPORT","TOT","PC","A","2020",77.8189263419475,
"GRC","SOCSUPPORT","TOT","PC","A","2021",84.9507314232624,
"GRC","SOCSUPPORT","TOT","PC","A","2022",87.2647970021263,
"GRC","SOCSUPPORT","WOMEN","PC","A","2010",82.331782579422,
"GRC","SOCSUPPORT","WOMEN","PC","A","2011",82.331782579422,
"GRC","SOCSUPPORT","WOMEN","PC","A","2012",82.331782579422,
"GRC","SOCSUPPORT","WOMEN","PC","A","2013",82.331782579422,
"GRC","SOCSUPPORT","WOMEN","PC","A","2014",82.331782579422,
"GRC","SOCSUPPORT","WOMEN","PC","A","2015",82.331782579422,
"GRC","SOCSUPPORT","WOMEN","PC","A","2016",82.331782579422,
"GRC","SOCSUPPORT","WOMEN","PC","A","2017",82.331782579422,
"GRC","SOCSUPPORT","WOMEN","PC","A","2018",82.331782579422,
"GRC","SOCSUPPORT","WOMEN","PC","A","2019",82.331782579422,
"GRC","SOCSUPPORT","WOMEN","PC","A","2020",82.331782579422,
"GRC","SOCSUPPORT","WOMEN","PC","A","2021",82.331782579422,
"GRC","SOCSUPPORT","WOMEN","PC","A","2022",82.331782579422,
"HUN","SOCSUPPORT","TOT","PC","A","2006",92.2992977846536,
"HUN","SOCSUPPORT","TOT","PC","A","2007",92.689721566663,
"HUN","SOCSUPPORT","TOT","PC","A","2008",89.6931219867633,
"HUN","SOCSUPPORT","TOT","PC","A","2010",88.6239758135624,
"HUN","SOCSUPPORT","TOT","PC","A","2011",88.7877350493044,
"HUN","SOCSUPPORT","TOT","PC","A","2012",90.2699318928682,
"HUN","SOCSUPPORT","TOT","PC","A","2013",87.1733200760098,
"HUN","SOCSUPPORT","TOT","PC","A","2014",81.1858156474378,
"HUN","SOCSUPPORT","TOT","PC","A","2015",82.2304917823553,
"HUN","SOCSUPPORT","TOT","PC","A","2016",89.1895057754243,
"HUN","SOCSUPPORT","TOT","PC","A","2017",86.6832486677884,
"HUN","SOCSUPPORT","TOT","PC","A","2018",93.5082431833557,
"HUN","SOCSUPPORT","TOT","PC","A","2019",94.3488207513706,
"HUN","SOCSUPPORT","TOT","PC","A","2020",93.8763194349251,
"HUN","SOCSUPPORT","TOT","PC","A","2021",94.5302905795324,
"HUN","SOCSUPPORT","TOT","PC","A","2022",93.3281011534146,
"HUN","SOCSUPPORT","WOMEN","PC","A","2010",90.1672303676605,
"HUN","SOCSUPPORT","WOMEN","PC","A","2011",90.1672303676605,
"HUN","SOCSUPPORT","WOMEN","PC","A","2012",90.1672303676605,
"HUN","SOCSUPPORT","WOMEN","PC","A","2013",90.1672303676605,
"HUN","SOCSUPPORT","WOMEN","PC","A","2014",90.1672303676605,
"HUN","SOCSUPPORT","WOMEN","PC","A","2015",90.1672303676605,
"HUN","SOCSUPPORT","WOMEN","PC","A","2016",90.1672303676605,
"HUN","SOCSUPPORT","WOMEN","PC","A","2017",90.1672303676605,
"HUN","SOCSUPPORT","WOMEN","PC","A","2018",90.1672303676605,
"HUN","SOCSUPPORT","WOMEN","PC","A","2019",90.1672303676605,
"HUN","SOCSUPPORT","WOMEN","PC","A","2020",90.1672303676605,
"HUN","SOCSUPPORT","WOMEN","PC","A","2021",90.1672303676605,
"HUN","SOCSUPPORT","WOMEN","PC","A","2022",90.1672303676605,
"ISL","SOCSUPPORT","TOT","PC","A","2008",97.6250974810717,
"ISL","SOCSUPPORT","TOT","PC","A","2012",97.5506591489793,
"ISL","SOCSUPPORT","TOT","PC","A","2013",95.7377243857934,
"ISL","SOCSUPPORT","TOT","PC","A","2015",98.0283207498884,
"ISL","SOCSUPPORT","TOT","PC","A","2016",98.4940034632034,
"ISL","SOCSUPPORT","TOT","PC","A","2017",96.6752813280294,
"ISL","SOCSUPPORT","TOT","PC","A","2019",97.370335017795,
"ISL","SOCSUPPORT","TOT","PC","A","2020",98.3286108557447,
"ISL","SOCSUPPORT","TOT","PC","A","2021",97.4830307472558,
"ISL","SOCSUPPORT","TOT","PC","A","2022",97.9967573615876,
"ISL","SOCSUPPORT","WOMEN","PC","A","2012",97.6580321788788,
"ISL","SOCSUPPORT","WOMEN","PC","A","2013",97.6580321788788,
"ISL","SOCSUPPORT","WOMEN","PC","A","2015",97.6580321788788,
"ISL","SOCSUPPORT","WOMEN","PC","A","2016",97.6580321788788,
"ISL","SOCSUPPORT","WOMEN","PC","A","2017",97.6580321788788,
"ISL","SOCSUPPORT","WOMEN","PC","A","2019",97.6580321788788,
"ISL","SOCSUPPORT","WOMEN","PC","A","2020",97.6580321788788,
"ISL","SOCSUPPORT","WOMEN","PC","A","2021",97.6580321788788,
"ISL","SOCSUPPORT","WOMEN","PC","A","2022",97.6580321788788,
"IRL","SOCSUPPORT","TOT","PC","A","2006",96.4427860780884,
"IRL","SOCSUPPORT","TOT","PC","A","2008",98.1298524493688,
"IRL","SOCSUPPORT","TOT","PC","A","2009",95.870243188983,
"IRL","SOCSUPPORT","TOT","PC","A","2010",97.2885892703225,
"IRL","SOCSUPPORT","TOT","PC","A","2011",97.2799480601966,
"IRL","SOCSUPPORT","TOT","PC","A","2012",96.1785896819052,
"IRL","SOCSUPPORT","TOT","PC","A","2013",95.38891983384,
"IRL","SOCSUPPORT","TOT","PC","A","2014",96.2899093412969,
"IRL","SOCSUPPORT","TOT","PC","A","2015",95.2942523759593,
"IRL","SOCSUPPORT","TOT","PC","A","2016",95.663393791532,
"IRL","SOCSUPPORT","TOT","PC","A","2017",94.1350661427634,
"IRL","SOCSUPPORT","TOT","PC","A","2018",93.6118280398988,
"IRL","SOCSUPPORT","TOT","PC","A","2019",94.2484682990572,
"IRL","SOCSUPPORT","TOT","PC","A","2020",96.03110566548,
"IRL","SOCSUPPORT","TOT","PC","A","2021",84.8812630334541,
"IRL","SOCSUPPORT","WOMEN","PC","A","2010",95.0766623020172,
"IRL","SOCSUPPORT","WOMEN","PC","A","2011",95.0766623020172,
"IRL","SOCSUPPORT","WOMEN","PC","A","2012",95.0766623020172,
"IRL","SOCSUPPORT","WOMEN","PC","A","2013",95.0766623020172,
"IRL","SOCSUPPORT","WOMEN","PC","A","2014",95.0766623020172,
"IRL","SOCSUPPORT","WOMEN","PC","A","2015",95.0766623020172,
"IRL","SOCSUPPORT","WOMEN","PC","A","2016",95.0766623020172,
"IRL","SOCSUPPORT","WOMEN","PC","A","2017",95.0766623020172,
"IRL","SOCSUPPORT","WOMEN","PC","A","2018",95.0766623020172,
"IRL","SOCSUPPORT","WOMEN","PC","A","2019",95.0766623020172,
"IRL","SOCSUPPORT","WOMEN","PC","A","2020",95.0766623020172,
"IRL","SOCSUPPORT","WOMEN","PC","A","2021",95.0766623020172,
"ITA","SOCSUPPORT","TOT","PC","A","2006",91.3330419509038,
"ITA","SOCSUPPORT","TOT","PC","A","2007",90.0781822297869,
"ITA","SOCSUPPORT","TOT","PC","A","2008",86.4423336723204,
"ITA","SOCSUPPORT","TOT","PC","A","2009",86.6917793049374,
"ITA","SOCSUPPORT","TOT","PC","A","2010",85.9805286551021,
"ITA","SOCSUPPORT","TOT","PC","A","2011",90.4960487878393,
"ITA","SOCSUPPORT","TOT","PC","A","2012",85.9675298660197,
"ITA","SOCSUPPORT","TOT","PC","A","2013",91.2703513025944,
"ITA","SOCSUPPORT","TOT","PC","A","2014",89.6621847557754,
"ITA","SOCSUPPORT","TOT","PC","A","2015",90.6774411540582,
"ITA","SOCSUPPORT","TOT","PC","A","2016",92.1146809878216,
"ITA","SOCSUPPORT","TOT","PC","A","2017",91.7396229006388,
"ITA","SOCSUPPORT","TOT","PC","A","2018",90.6750758734424,
"ITA","SOCSUPPORT","TOT","PC","A","2019",83.157091678174,
"ITA","SOCSUPPORT","TOT","PC","A","2020",88.8447370033881,
"ITA","SOCSUPPORT","TOT","PC","A","2021",88.553361687464,
"ITA","SOCSUPPORT","WOMEN","PC","A","2010",89.0977203845978,
"ITA","SOCSUPPORT","WOMEN","PC","A","2011",89.0977203845978,
"ITA","SOCSUPPORT","WOMEN","PC","A","2012",89.0977203845978,
"ITA","SOCSUPPORT","WOMEN","PC","A","2013",89.0977203845978,
"ITA","SOCSUPPORT","WOMEN","PC","A","2014",89.0977203845978,
"ITA","SOCSUPPORT","WOMEN","PC","A","2015",89.0977203845978,
"ITA","SOCSUPPORT","WOMEN","PC","A","2016",89.0977203845978,
"ITA","SOCSUPPORT","WOMEN","PC","A","2017",89.0977203845978,
"ITA","SOCSUPPORT","WOMEN","PC","A","2018",89.0977203845978,
"ITA","SOCSUPPORT","WOMEN","PC","A","2019",89.0977203845978,
"ITA","SOCSUPPORT","WOMEN","PC","A","2020",89.0977203845978,
"ITA","SOCSUPPORT","WOMEN","PC","A","2021",89.0977203845978,
"JPN","SOCSUPPORT","TOT","PC","A","2006",92.5515698167476,
"JPN","SOCSUPPORT","TOT","PC","A","2007",93.5128789848035,
"JPN","SOCSUPPORT","TOT","PC","A","2008",88.0453447000352,
"JPN","SOCSUPPORT","TOT","PC","A","2009",88.6692247596267,
"JPN","SOCSUPPORT","TOT","PC","A","2010",89.6699437410333,
"JPN","SOCSUPPORT","TOT","PC","A","2011",91.2497713280288,
"JPN","SOCSUPPORT","TOT","PC","A","2012",90.067862058945,
"JPN","SOCSUPPORT","TOT","PC","A","2013",91.1080881653501,
"JPN","SOCSUPPORT","TOT","PC","A","2014",88.5390318453776,
"JPN","SOCSUPPORT","TOT","PC","A","2015",90.9946479178576,
"JPN","SOCSUPPORT","TOT","PC","A","2016",89.4424850515494,
"JPN","SOCSUPPORT","TOT","PC","A","2017",87.8672774537618,
"JPN","SOCSUPPORT","TOT","PC","A","2018",87.7572175597491,
"JPN","SOCSUPPORT","TOT","PC","A","2019",87.3852981330703,
"JPN","SOCSUPPORT","TOT","PC","A","2020",88.651359622017,
"JPN","SOCSUPPORT","TOT","PC","A","2021",89.1731766954754,
"JPN","SOCSUPPORT","TOT","PC","A","2022",89.3067139671271,
"JPN","SOCSUPPORT","WOMEN","PC","A","2010",92.4606263637543,
"JPN","SOCSUPPORT","WOMEN","PC","A","2011",92.4606263637543,
"JPN","SOCSUPPORT","WOMEN","PC","A","2012",92.4606263637543,
"JPN","SOCSUPPORT","WOMEN","PC","A","2013",92.4606263637543,
"JPN","SOCSUPPORT","WOMEN","PC","A","2014",92.4606263637543,
"JPN","SOCSUPPORT","WOMEN","PC","A","2015",92.4606263637543,
"JPN","SOCSUPPORT","WOMEN","PC","A","2016",92.4606263637543,
"JPN","SOCSUPPORT","WOMEN","PC","A","2017",92.4606263637543,
"JPN","SOCSUPPORT","WOMEN","PC","A","2018",92.4606263637543,
"JPN","SOCSUPPORT","WOMEN","PC","A","2019",92.4606263637543,
"JPN","SOCSUPPORT","WOMEN","PC","A","2020",92.4606263637543,
"JPN","SOCSUPPORT","WOMEN","PC","A","2021",92.4606263637543,
"JPN","SOCSUPPORT","WOMEN","PC","A","2022",92.4606263637543,
"KOR","SOCSUPPORT","TOT","PC","A","2006",75.1469451769215,
"KOR","SOCSUPPORT","TOT","PC","A","2007",81.0655742901642,
"KOR","SOCSUPPORT","TOT","PC","A","2008",74.103870232178,
"KOR","SOCSUPPORT","TOT","PC","A","2009",79.4157655789997,
"KOR","SOCSUPPORT","TOT","PC","A","2010",79.7767454990922,
"KOR","SOCSUPPORT","TOT","PC","A","2011",79.1110814889121,
"KOR","SOCSUPPORT","TOT","PC","A","2012",76.7384344618131,
"KOR","SOCSUPPORT","TOT","PC","A","2013",78.6830563600357,
"KOR","SOCSUPPORT","TOT","PC","A","2014",72.3657406464225,
"KOR","SOCSUPPORT","TOT","PC","A","2015",75.8017188285237,
"KOR","SOCSUPPORT","TOT","PC","A","2016",79.6389613381411,
"KOR","SOCSUPPORT","TOT","PC","A","2017",79.6600888508246,
"KOR","SOCSUPPORT","TOT","PC","A","2018",78.8749622865189,
"KOR","SOCSUPPORT","TOT","PC","A","2019",77.8696434808904,
"KOR","SOCSUPPORT","TOT","PC","A","2020",79.9589831016371,
"KOR","SOCSUPPORT","TOT","PC","A","2021",80.5246982911049,
"KOR","SOCSUPPORT","WOMEN","PC","A","2010",80.8149814605713,
"KOR","SOCSUPPORT","WOMEN","PC","A","2011",80.8149814605713,
"KOR","SOCSUPPORT","WOMEN","PC","A","2012",80.8149814605713,
"KOR","SOCSUPPORT","WOMEN","PC","A","2013",80.8149814605713,
"KOR","SOCSUPPORT","WOMEN","PC","A","2014",80.8149814605713,
"KOR","SOCSUPPORT","WOMEN","PC","A","2015",80.8149814605713,
"KOR","SOCSUPPORT","WOMEN","PC","A","2016",80.8149814605713,
"KOR","SOCSUPPORT","WOMEN","PC","A","2017",80.8149814605713,
"KOR","SOCSUPPORT","WOMEN","PC","A","2018",80.8149814605713,
"KOR","SOCSUPPORT","WOMEN","PC","A","2019",80.8149814605713,
"KOR","SOCSUPPORT","WOMEN","PC","A","2020",80.8149814605713,
"KOR","SOCSUPPORT","WOMEN","PC","A","2021",80.8149814605713,
"LUX","SOCSUPPORT","TOT","PC","A","2008",93.5915650677164,
"LUX","SOCSUPPORT","TOT","PC","A","2010",94.9600681276742,
"LUX","SOCSUPPORT","TOT","PC","A","2011",93.121681784094,
"LUX","SOCSUPPORT","TOT","PC","A","2012",90.6030297807991,
"LUX","SOCSUPPORT","TOT","PC","A","2013",88.2342162205672,
"LUX","SOCSUPPORT","TOT","PC","A","2014",87.4103113582243,
"LUX","SOCSUPPORT","TOT","PC","A","2015",93.360458926818,
"LUX","SOCSUPPORT","TOT","PC","A","2016",94.1260573820189,
"LUX","SOCSUPPORT","TOT","PC","A","2017",90.4163373727221,
"LUX","SOCSUPPORT","TOT","PC","A","2018",88.9778168740998,
"LUX","SOCSUPPORT","TOT","PC","A","2019",90.8806465128658,
"LUX","SOCSUPPORT","WOMEN","PC","A","2010",90.6173527240753,
"LUX","SOCSUPPORT","WOMEN","PC","A","2011",90.6173527240753,
"LUX","SOCSUPPORT","WOMEN","PC","A","2012",90.6173527240753,
"LUX","SOCSUPPORT","WOMEN","PC","A","2013",90.6173527240753,
"LUX","SOCSUPPORT","WOMEN","PC","A","2014",90.6173527240753,
"LUX","SOCSUPPORT","WOMEN","PC","A","2015",90.6173527240753,
"LUX","SOCSUPPORT","WOMEN","PC","A","2016",90.6173527240753,
"LUX","SOCSUPPORT","WOMEN","PC","A","2017",90.6173527240753,
"LUX","SOCSUPPORT","WOMEN","PC","A","2018",90.6173527240753,
"LUX","SOCSUPPORT","WOMEN","PC","A","2019",90.6173527240753,
"MEX","SOCSUPPORT","TOT","PC","A","2006",89.2999244037372,
"MEX","SOCSUPPORT","TOT","PC","A","2007",86.3187436899094,
"MEX","SOCSUPPORT","TOT","PC","A","2008",87.5446739068606,
"MEX","SOCSUPPORT","TOT","PC","A","2009",85.7939629728378,
"MEX","SOCSUPPORT","TOT","PC","A","2010",87.0753718345514,
"MEX","SOCSUPPORT","TOT","PC","A","2011",79.877739375722,
"MEX","SOCSUPPORT","TOT","PC","A","2012",75.2752400845186,
"MEX","SOCSUPPORT","TOT","PC","A","2013",73.7210901732806,
"MEX","SOCSUPPORT","TOT","PC","A","2014",76.6529950643381,
"MEX","SOCSUPPORT","TOT","PC","A","2015",75.2839561649726,
"MEX","SOCSUPPORT","TOT","PC","A","2016",88.2862900520108,
"MEX","SOCSUPPORT","TOT","PC","A","2017",79.8378636542116,
"MEX","SOCSUPPORT","TOT","PC","A","2018",85.7248243544248,
"MEX","SOCSUPPORT","TOT","PC","A","2019",84.5044741493985,
"MEX","SOCSUPPORT","TOT","PC","A","2020",76.8265492910174,
"MEX","SOCSUPPORT","TOT","PC","A","2021",77.2584331153198,
"MEX","SOCSUPPORT","TOT","PC","A","2022",85.2552945780674,
"MEX","SOCSUPPORT","WOMEN","PC","A","2010",81.2710404396057,
"MEX","SOCSUPPORT","WOMEN","PC","A","2011",81.2710404396057,
"MEX","SOCSUPPORT","WOMEN","PC","A","2012",81.2710404396057,
"MEX","SOCSUPPORT","WOMEN","PC","A","2013",81.2710404396057,
"MEX","SOCSUPPORT","WOMEN","PC","A","2014",81.2710404396057,
"MEX","SOCSUPPORT","WOMEN","PC","A","2015",81.2710404396057,
"MEX","SOCSUPPORT","WOMEN","PC","A","2016",81.2710404396057,
"MEX","SOCSUPPORT","WOMEN","PC","A","2017",81.2710404396057,
"MEX","SOCSUPPORT","WOMEN","PC","A","2018",81.2710404396057,
"MEX","SOCSUPPORT","WOMEN","PC","A","2019",81.2710404396057,
"MEX","SOCSUPPORT","WOMEN","PC","A","2020",81.2710404396057,
"MEX","SOCSUPPORT","WOMEN","PC","A","2021",81.2710404396057,
"MEX","SOCSUPPORT","WOMEN","PC","A","2022",81.2710404396057,
"NLD","SOCSUPPORT","TOT","PC","A","2006",94.2504221722842,
"NLD","SOCSUPPORT","TOT","PC","A","2007",93.6191080690253,
"NLD","SOCSUPPORT","TOT","PC","A","2008",93.8211252412339,
"NLD","SOCSUPPORT","TOT","PC","A","2010",94.8095158433934,
"NLD","SOCSUPPORT","TOT","PC","A","2011",93.4674875406302,
"NLD","SOCSUPPORT","TOT","PC","A","2012",93.6726974241915,
"NLD","SOCSUPPORT","TOT","PC","A","2013",91.7981902110953,
"NLD","SOCSUPPORT","TOT","PC","A","2014",90.4873583021474,
"NLD","SOCSUPPORT","TOT","PC","A","2015",87.855206971598,
"NLD","SOCSUPPORT","TOT","PC","A","2016",91.8638095443056,
"NLD","SOCSUPPORT","TOT","PC","A","2017",93.3803932204991,
"NLD","SOCSUPPORT","TOT","PC","A","2018",93.8509937235924,
"NLD","SOCSUPPORT","TOT","PC","A","2019",93.8646420690498,
"NLD","SOCSUPPORT","TOT","PC","A","2020",94.0122069032324,
"NLD","SOCSUPPORT","TOT","PC","A","2021",91.7241736337741,
"NLD","SOCSUPPORT","TOT","PC","A","2022",92.849963972098,
"NLD","SOCSUPPORT","WOMEN","PC","A","2010",91.9229328632355,
"NLD","SOCSUPPORT","WOMEN","PC","A","2011",91.9229328632355,
"NLD","SOCSUPPORT","WOMEN","PC","A","2012",91.9229328632355,
"NLD","SOCSUPPORT","WOMEN","PC","A","2013",91.9229328632355,
"NLD","SOCSUPPORT","WOMEN","PC","A","2014",91.9229328632355,
"NLD","SOCSUPPORT","WOMEN","PC","A","2015",91.9229328632355,
"NLD","SOCSUPPORT","WOMEN","PC","A","2016",91.9229328632355,
"NLD","SOCSUPPORT","WOMEN","PC","A","2017",91.9229328632355,
"NLD","SOCSUPPORT","WOMEN","PC","A","2018",91.9229328632355,
"NLD","SOCSUPPORT","WOMEN","PC","A","2019",91.9229328632355,
"NLD","SOCSUPPORT","WOMEN","PC","A","2020",91.9229328632355,
"NLD","SOCSUPPORT","WOMEN","PC","A","2021",91.9229328632355,
"NLD","SOCSUPPORT","WOMEN","PC","A","2022",91.9229328632355,
"NZL","SOCSUPPORT","TOT","PC","A","2006",94.4499992376831,
"NZL","SOCSUPPORT","TOT","PC","A","2007",96.6532747401344,
"NZL","SOCSUPPORT","TOT","PC","A","2008",94.1632171128366,
"NZL","SOCSUPPORT","TOT","PC","A","2010",97.075829456535,
"NZL","SOCSUPPORT","TOT","PC","A","2011",95.1491184315488,
"NZL","SOCSUPPORT","TOT","PC","A","2012",92.5256695586535,
"NZL","SOCSUPPORT","TOT","PC","A","2013",95.7042568271847,
"NZL","SOCSUPPORT","TOT","PC","A","2014",94.0939147416605,
"NZL","SOCSUPPORT","TOT","PC","A","2015",98.5592477034543,
"NZL","SOCSUPPORT","TOT","PC","A","2016",93.5352578317816,
"NZL","SOCSUPPORT","TOT","PC","A","2017",94.6873560707556,
"NZL","SOCSUPPORT","TOT","PC","A","2018",95.2293752026446,
"NZL","SOCSUPPORT","TOT","PC","A","2019",93.6092175839747,
"NZL","SOCSUPPORT","TOT","PC","A","2020",95.1990812840535,
"NZL","SOCSUPPORT","TOT","PC","A","2021",94.9565875016927,
"NZL","SOCSUPPORT","TOT","PC","A","2022",95.5588790672936,
"NZL","SOCSUPPORT","WOMEN","PC","A","2010",95.7981884479523,
"NZL","SOCSUPPORT","WOMEN","PC","A","2011",95.7981884479523,
"NZL","SOCSUPPORT","WOMEN","PC","A","2012",95.7981884479523,
"NZL","SOCSUPPORT","WOMEN","PC","A","2013",95.7981884479523,
"NZL","SOCSUPPORT","WOMEN","PC","A","2014",95.7981884479523,
"NZL","SOCSUPPORT","WOMEN","PC","A","2015",95.7981884479523,
"NZL","SOCSUPPORT","WOMEN","PC","A","2016",95.7981884479523,
"NZL","SOCSUPPORT","WOMEN","PC","A","2017",95.7981884479523,
"NZL","SOCSUPPORT","WOMEN","PC","A","2018",95.7981884479523,
"NZL","SOCSUPPORT","WOMEN","PC","A","2019",95.7981884479523,
"NZL","SOCSUPPORT","WOMEN","PC","A","2020",95.7981884479523,
"NZL","SOCSUPPORT","WOMEN","PC","A","2021",95.7981884479523,
"NZL","SOCSUPPORT","WOMEN","PC","A","2022",95.7981884479523,
"NOR","SOCSUPPORT","TOT","PC","A","2006",94.3880486023403,
"NOR","SOCSUPPORT","TOT","PC","A","2008",93.0990821761926,
"NOR","SOCSUPPORT","TOT","PC","A","2012",92.8064346556584,
"NOR","SOCSUPPORT","TOT","PC","A","2014",93.764818298728,
"NOR","SOCSUPPORT","TOT","PC","A","2015",93.1199060036119,
"NOR","SOCSUPPORT","TOT","PC","A","2016",95.4728905053864,
"NOR","SOCSUPPORT","TOT","PC","A","2017",94.3689753688878,
"NOR","SOCSUPPORT","TOT","PC","A","2018",96.5696644541092,
"NOR","SOCSUPPORT","TOT","PC","A","2019",93.6224763583912,
"NOR","SOCSUPPORT","TOT","PC","A","2020",95.597994084122,
"NOR","SOCSUPPORT","TOT","PC","A","2021",94.560334083493,
"NOR","SOCSUPPORT","TOT","PC","A","2022",92.4206201764936,
"NOR","SOCSUPPORT","WOMEN","PC","A","2012",94.2112326622009,
"NOR","SOCSUPPORT","WOMEN","PC","A","2014",94.2112326622009,
"NOR","SOCSUPPORT","WOMEN","PC","A","2015",94.2112326622009,
"NOR","SOCSUPPORT","WOMEN","PC","A","2016",94.2112326622009,
"NOR","SOCSUPPORT","WOMEN","PC","A","2017",94.2112326622009,
"NOR","SOCSUPPORT","WOMEN","PC","A","2018",94.2112326622009,
"NOR","SOCSUPPORT","WOMEN","PC","A","2019",94.2112326622009,
"NOR","SOCSUPPORT","WOMEN","PC","A","2020",94.2112326622009,
"NOR","SOCSUPPORT","WOMEN","PC","A","2021",94.2112326622009,
"NOR","SOCSUPPORT","WOMEN","PC","A","2022",94.2112326622009,
"POL","SOCSUPPORT","TOT","PC","A","2006",89.6633295237088,
"POL","SOCSUPPORT","TOT","PC","A","2007",89.2785242264279,
"POL","SOCSUPPORT","TOT","PC","A","2008",88.8600550050255,
"POL","SOCSUPPORT","TOT","PC","A","2009",93.7207434862403,
"POL","SOCSUPPORT","TOT","PC","A","2010",92.2071656030485,
"POL","SOCSUPPORT","TOT","PC","A","2011",87.7235963995128,
"POL","SOCSUPPORT","TOT","PC","A","2012",91.118347444862,
"POL","SOCSUPPORT","TOT","PC","A","2013",89.4372352389704,
"POL","SOCSUPPORT","TOT","PC","A","2014",91.2059271653644,
"POL","SOCSUPPORT","TOT","PC","A","2015",86.2786091088377,
"POL","SOCSUPPORT","TOT","PC","A","2016",88.6248978693598,
"POL","SOCSUPPORT","TOT","PC","A","2017",83.588074511625,
"POL","SOCSUPPORT","TOT","PC","A","2018",83.764613625524,
"POL","SOCSUPPORT","TOT","PC","A","2019",84.4395614195652,
"POL","SOCSUPPORT","TOT","PC","A","2020",93.9692322934613,
"POL","SOCSUPPORT","TOT","PC","A","2021",92.8472999709127,
"POL","SOCSUPPORT","TOT","PC","A","2022",85.1378731884333,
"POL","SOCSUPPORT","WOMEN","PC","A","2010",89.4181311130524,
"POL","SOCSUPPORT","WOMEN","PC","A","2011",89.4181311130524,
"POL","SOCSUPPORT","WOMEN","PC","A","2012",89.4181311130524,
"POL","SOCSUPPORT","WOMEN","PC","A","2013",89.4181311130524,
"POL","SOCSUPPORT","WOMEN","PC","A","2014",89.4181311130524,
"POL","SOCSUPPORT","WOMEN","PC","A","2015",89.4181311130524,
"POL","SOCSUPPORT","WOMEN","PC","A","2016",89.4181311130524,
"POL","SOCSUPPORT","WOMEN","PC","A","2017",89.4181311130524,
"POL","SOCSUPPORT","WOMEN","PC","A","2018",89.4181311130524,
"POL","SOCSUPPORT","WOMEN","PC","A","2019",89.4181311130524,
"POL","SOCSUPPORT","WOMEN","PC","A","2020",89.4181311130524,
"POL","SOCSUPPORT","WOMEN","PC","A","2021",89.4181311130524,
"POL","SOCSUPPORT","WOMEN","PC","A","2022",89.4181311130524,
"PRT","SOCSUPPORT","TOT","PC","A","2006",89.6887295719269,
"PRT","SOCSUPPORT","TOT","PC","A","2008",87.0726445932539,
